time,iso8601Time,brightness,humidity,rain,temperature,uptime,voltage
2023/7/10 2:02,2023-07-10T02:02:05.100+09:00,977,99,2.81,20.6,27828,0.281
2023/7/10 2:12,2023-07-10T02:12:10.220+09:00,980,99,2.81,20.5,28432,0.275
2023/7/10 2:12,2023-07-10T02:12:10.220+09:00,980,99,2.81,20.5,28432,0.275
2023/7/10 2:22,2023-07-10T02:22:15.322+09:00,980,99,2.81,20.3,29037,0.281
2023/7/10 2:22,2023-07-10T02:22:15.322+09:00,980,99,2.81,20.3,29037,0.281
2023/7/10 2:32,2023-07-10T02:32:20.537+09:00,977,99,2.81,20.2,29641,0.269
2023/7/10 2:32,2023-07-10T02:32:20.537+09:00,977,99,2.81,20.2,29641,0.269
2023/7/10 2:42,2023-07-10T02:42:25.734+09:00,979,99,2.81,20.2,30246,0.275
2023/7/10 2:42,2023-07-10T02:42:25.734+09:00,979,99,2.81,20.2,30246,0.275
2023/7/10 2:52,2023-07-10T02:52:30.861+09:00,984,99,2.81,20.1,30850,0.281
2023/7/10 2:52,2023-07-10T02:52:30.861+09:00,984,99,2.81,20.1,30850,0.281
2023/7/10 3:02,2023-07-10T03:02:36.058+09:00,978,99,2.81,20,31455,0.281
2023/7/10 3:02,2023-07-10T03:02:36.058+09:00,978,99,2.81,20,31455,0.281
2023/7/10 3:12,2023-07-10T03:12:41.255+09:00,977,99,2.81,20,32059,0.275
2023/7/10 3:12,2023-07-10T03:12:41.255+09:00,977,99,2.81,20,32059,0.275
2023/7/10 3:22,2023-07-10T03:22:46.460+09:00,979,99,2.81,20,32664,0.281
2023/7/10 3:22,2023-07-10T03:22:46.460+09:00,979,99,2.81,20,32664,0.281
2023/7/10 3:32,2023-07-10T03:32:51.652+09:00,980,99,2.81,19.8,33268,0.269
2023/7/10 3:32,2023-07-10T03:32:51.652+09:00,980,99,2.81,19.8,33268,0.269
2023/7/10 3:42,2023-07-10T03:42:56.781+09:00,978,99,2.81,19.7,33873,0.262
2023/7/10 3:42,2023-07-10T03:42:56.781+09:00,978,99,2.81,19.7,33873,0.262
2023/7/10 3:53,2023-07-10T03:53:01.415+09:00,977,99,2.81,19.7,34477,0.269
2023/7/10 3:53,2023-07-10T03:53:01.415+09:00,977,99,2.81,19.7,34477,0.269
2023/7/10 4:03,2023-07-10T04:03:06.212+09:00,978,99,2.81,19.6,35081,0.269
2023/7/10 4:03,2023-07-10T04:03:06.212+09:00,978,99,2.81,19.6,35081,0.269
2023/7/10 4:13,2023-07-10T04:13:11.414+09:00,975,99,2.81,19.7,35685,0.281
2023/7/10 4:13,2023-07-10T04:13:11.414+09:00,975,99,2.81,19.7,35685,0.281
2023/7/10 4:23,2023-07-10T04:23:16.540+09:00,975,99,2.81,19.7,36290,0.287
2023/7/10 4:23,2023-07-10T04:23:16.540+09:00,975,99,2.81,19.7,36290,0.287
2023/7/10 4:33,2023-07-10T04:33:21.732+09:00,978,99,2.81,19.7,36895,0.269
2023/7/10 4:33,2023-07-10T04:33:21.732+09:00,978,99,2.81,19.7,36895,0.269
2023/7/10 4:43,2023-07-10T04:43:26.857+09:00,978,99,2.81,20,37499,0.269
2023/7/10 4:43,2023-07-10T04:43:26.857+09:00,978,99,2.81,20,37499,0.269
2023/7/10 4:53,2023-07-10T04:53:32.058+09:00,978,99,2.81,20.1,38104,0.25
2023/7/10 4:53,2023-07-10T04:53:32.058+09:00,978,99,2.81,20.1,38104,0.25
2023/7/10 5:03,2023-07-10T05:03:37.244+09:00,977,99,2.81,20.3,38708,0.281
2023/7/10 5:03,2023-07-10T05:03:37.244+09:00,977,99,2.81,20.3,38708,0.281
2023/7/10 5:13,2023-07-10T05:13:42.457+09:00,980,99,2.81,20.5,39313,0.281
2023/7/10 5:13,2023-07-10T05:13:42.457+09:00,980,99,2.81,20.5,39313,0.281
2023/7/10 5:23,2023-07-10T05:23:47.571+09:00,979,99,2.81,20.6,39917,0.262
2023/7/10 5:23,2023-07-10T05:23:47.571+09:00,979,99,2.81,20.6,39917,0.262
2023/7/10 5:33,2023-07-10T05:33:52.706+09:00,977,99,2.81,20.9,40522,0.269
2023/7/10 5:33,2023-07-10T05:33:52.706+09:00,977,99,2.81,20.9,40522,0.269
2023/7/10 5:43,2023-07-10T05:43:57.896+09:00,979,99,2.81,21.1,41126,0.281
2023/7/10 5:43,2023-07-10T05:43:57.896+09:00,979,99,2.81,21.1,41126,0.281
2023/7/10 5:54,2023-07-10T05:54:03.095+09:00,977,99,2.81,21.5,41731,0.262
2023/7/10 5:54,2023-07-10T05:54:03.095+09:00,977,99,2.81,21.5,41731,0.262
2023/7/10 6:04,2023-07-10T06:04:08.302+09:00,978,99,2.81,21.8,42335,0.275
2023/7/10 6:04,2023-07-10T06:04:08.302+09:00,978,99,2.81,21.8,42335,0.275
2023/7/10 6:14,2023-07-10T06:14:13.495+09:00,979,99,2.81,22,42940,0.281
2023/7/10 6:14,2023-07-10T06:14:13.495+09:00,979,99,2.81,22,42940,0.281
2023/7/10 6:24,2023-07-10T06:24:18.689+09:00,979,99,2.81,22.7,43544,0.262
2023/7/10 6:24,2023-07-10T06:24:18.689+09:00,979,99,2.81,22.7,43544,0.262
2023/7/10 6:34,2023-07-10T06:34:23.811+09:00,980,99,2.81,22.8,44149,0.262
2023/7/10 6:34,2023-07-10T06:34:23.811+09:00,980,99,2.81,22.8,44149,0.262
2023/7/10 6:44,2023-07-10T06:44:28.928+09:00,977,99,2.81,22.5,44753,0.281
2023/7/10 6:44,2023-07-10T06:44:28.928+09:00,977,99,2.81,22.5,44753,0.281
2023/7/10 6:54,2023-07-10T06:54:34.135+09:00,979,99,2.81,23.2,45358,0.269
2023/7/10 6:54,2023-07-10T06:54:34.135+09:00,979,99,2.81,23.2,45358,0.269
2023/7/10 7:04,2023-07-10T07:04:39.253+09:00,980,99,2.81,23.8,45962,0.269
2023/7/10 7:04,2023-07-10T07:04:39.253+09:00,980,99,2.81,23.8,45962,0.269
2023/7/10 7:14,2023-07-10T07:14:44.045+09:00,980,99,2.81,23.6,46566,0.275
2023/7/10 7:14,2023-07-10T07:14:44.045+09:00,980,99,2.81,23.6,46566,0.275
2023/7/10 7:24,2023-07-10T07:24:49.174+09:00,976,99,2.81,23.9,47171,0.269
2023/7/10 7:24,2023-07-10T07:24:49.174+09:00,976,99,2.81,23.9,47171,0.269
2023/7/10 7:34,2023-07-10T07:34:54.454+09:00,979,96,2.81,24.9,47775,0.269
2023/7/10 7:34,2023-07-10T07:34:54.454+09:00,979,96,2.81,24.9,47775,0.269
2023/7/10 7:44,2023-07-10T07:44:59.733+09:00,978,90,2.81,26.4,48380,0.269
2023/7/10 7:44,2023-07-10T07:44:59.733+09:00,978,90,2.81,26.4,48380,0.269
2023/7/10 7:55,2023-07-10T07:55:04.938+09:00,977,89,2.81,26.1,48985,0.275
2023/7/10 7:55,2023-07-10T07:55:04.938+09:00,977,89,2.81,26.1,48985,0.275
2023/7/10 8:05,2023-07-10T08:05:10.212+09:00,979,90,2.81,25.8,49589,0.269
2023/7/10 8:05,2023-07-10T08:05:10.212+09:00,979,90,2.81,25.8,49589,0.269
2023/7/10 8:15,2023-07-10T08:15:15.405+09:00,980,88,2.81,26.4,50194,0.269
2023/7/10 8:15,2023-07-10T08:15:15.405+09:00,980,88,2.81,26.4,50194,0.269
2023/7/10 8:25,2023-07-10T08:25:20.700+09:00,979,85,2.81,27.2,50798,0.256
2023/7/10 8:25,2023-07-10T08:25:20.700+09:00,979,85,2.81,27.2,50798,0.256
2023/7/10 8:35,2023-07-10T08:35:25.971+09:00,978,83,2.81,27.8,51403,0.281
2023/7/10 8:35,2023-07-10T08:35:25.971+09:00,978,83,2.81,27.8,51403,0.281
2023/7/10 8:45,2023-07-10T08:45:31.263+09:00,980,81,2.81,28.5,52007,0.262
2023/7/10 8:45,2023-07-10T08:45:31.263+09:00,980,81,2.81,28.5,52007,0.262
2023/7/10 8:55,2023-07-10T08:55:36.458+09:00,978,78,2.81,29,52612,0.262
2023/7/10 8:55,2023-07-10T08:55:36.458+09:00,978,78,2.81,29,52612,0.262
2023/7/10 9:05,2023-07-10T09:05:41.648+09:00,980,76,2.81,28.9,53216,0.275
2023/7/10 9:05,2023-07-10T09:05:41.648+09:00,980,76,2.81,28.9,53216,0.275
2023/7/10 9:15,2023-07-10T09:15:46.853+09:00,979,75,2.81,28.7,53821,0.269
2023/7/10 9:15,2023-07-10T09:15:46.853+09:00,979,75,2.81,28.7,53821,0.269
2023/7/10 9:25,2023-07-10T09:25:52.069+09:00,978,71,2.81,31,54425,0.256
2023/7/10 9:25,2023-07-10T09:25:52.069+09:00,978,71,2.81,31,54425,0.256
2023/7/10 9:35,2023-07-10T09:35:57.247+09:00,980,64,2.81,32,55030,0.269
2023/7/10 9:46,2023-07-10T09:46:02.494+09:00,981,63,2.81,32.2,55634,0.262
2023/7/10 9:56,2023-07-10T09:56:07.664+09:00,982,62,2.81,32.8,56239,0.275
2023/7/10 10:06,2023-07-10T10:06:12.924+09:00,980,57,2.81,33.8,56843,0.269
2023/7/10 10:16,2023-07-10T10:16:18.136+09:00,981,54,2.81,34.2,57448,0.269
2023/7/10 10:26,2023-07-10T10:26:23.337+09:00,980,52,2.81,34.5,58052,0.262
2023/7/10 10:36,2023-07-10T10:36:28.535+09:00,981,56,2.81,32.9,58657,0.262
2023/7/10 10:46,2023-07-10T10:46:33.746+09:00,981,57,2.81,32.6,59261,0.262
2023/7/10 10:56,2023-07-10T10:56:39.020+09:00,980,56,2.81,33.5,59866,0.262
2023/7/10 11:06,2023-07-10T11:06:44.234+09:00,979,55,2.81,34,60470,0.238
2023/7/10 11:16,2023-07-10T11:16:49.412+09:00,981,51,2.81,35,61075,0.262
2023/7/10 11:26,2023-07-10T11:26:54.613+09:00,980,50,2.81,36.7,61679,0.262
2023/7/10 11:36,2023-07-10T11:36:59.816+09:00,980,48,2.81,37,62284,0.262
2023/7/10 11:47,2023-07-10T11:47:05.095+09:00,980,49,2.81,36.5,62888,0.262
2023/7/10 11:57,2023-07-10T11:57:10.303+09:00,982,51,2.81,35.2,63493,0.262
2023/7/10 12:07,2023-07-10T12:07:15.490+09:00,980,51,2.81,34.4,64097,0.262
2023/7/10 12:17,2023-07-10T12:17:20.775+09:00,980,56,2.81,32.8,64702,0.25
2023/7/10 12:27,2023-07-10T12:27:25.973+09:00,981,55,2.81,32.4,65306,0.25
2023/7/10 12:37,2023-07-10T12:37:31.174+09:00,979,56,2.81,32.9,65911,0.269
2023/7/10 12:47,2023-07-10T12:47:36.407+09:00,980,53,2.81,33.3,66515,0.262
2023/7/10 12:57,2023-07-10T12:57:41.574+09:00,981,54,2.81,32.8,67120,0.25
2023/7/10 13:07,2023-07-10T13:07:46.782+09:00,979,55,2.81,33,67724,0.262
2023/7/10 13:17,2023-07-10T13:17:51.968+09:00,981,54,2.81,33.5,68329,0.269
2023/7/10 13:27,2023-07-10T13:27:57.179+09:00,984,54,2.81,33.6,68933,0.256
2023/7/10 13:38,2023-07-10T13:38:02.382+09:00,979,55,2.81,33.7,69538,0.262
2023/7/10 13:48,2023-07-10T13:48:07.703+09:00,983,53,2.81,34.6,70142,0.262
2023/7/10 13:58,2023-07-10T13:58:13.013+09:00,980,53,2.81,34.3,70747,0.262
2023/7/10 14:08,2023-07-10T14:08:18.219+09:00,981,50,2.81,34.4,71351,0.25
2023/7/10 14:18,2023-07-10T14:18:23.430+09:00,981,51,2.81,35.2,71956,0.262
2023/7/10 14:28,2023-07-10T14:28:28.628+09:00,980,49,2.81,36.5,72560,0.244
2023/7/10 14:38,2023-07-10T14:38:33.815+09:00,979,47,2.81,36.4,73165,0.262
2023/7/10 14:48,2023-07-10T14:48:39.017+09:00,983,50,2.81,34.8,73769,0.256
2023/7/10 14:58,2023-07-10T14:58:44.217+09:00,981,53,2.81,33.1,74373,0.269
2023/7/10 15:08,2023-07-10T15:08:49.252+09:00,982,57,2.81,32.2,74978,0.25
2023/7/10 15:18,2023-07-10T15:18:54.456+09:00,979,58,2.81,31.5,75582,0.269
2023/7/10 15:28,2023-07-10T15:28:59.657+09:00,978,59,2.81,30.7,76187,0.275
2023/7/10 15:39,2023-07-10T15:39:04.856+09:00,981,60,2.81,30.1,76791,0.269
2023/7/10 15:49,2023-07-10T15:49:10.053+09:00,980,60,2.81,29.7,77396,0.262
2023/7/10 15:59,2023-07-10T15:59:15.350+09:00,980,63,2.81,29.5,78000,0.262
2023/7/10 16:09,2023-07-10T16:09:20.524+09:00,980,61,2.81,29.7,78605,0.25
2023/7/10 16:19,2023-07-10T16:19:25.731+09:00,980,64,2.81,29.8,79209,0.25
2023/7/10 16:29,2023-07-10T16:29:31.021+09:00,980,61,2.81,29.5,79814,0.262
2023/7/10 16:39,2023-07-10T16:39:36.212+09:00,980,66,2.81,28.2,80418,0.262
2023/7/10 16:49,2023-07-10T16:49:42.381+09:00,979,68,2.81,28,81023,0.262
2023/7/10 16:59,2023-07-10T16:59:47.819+09:00,978,69,2.81,27.2,81628,0.275
2023/7/10 17:09,2023-07-10T17:09:53.014+09:00,981,68,2.81,27.6,82233,0.25
2023/7/10 17:19,2023-07-10T17:19:58.217+09:00,979,68,2.81,27.4,82837,0.262
2023/7/10 17:30,2023-07-10T17:30:03.448+09:00,980,70,2.81,26.9,83442,0.262
2023/7/10 17:40,2023-07-10T17:40:08.627+09:00,977,71,2.81,26.4,84046,0.269
2023/7/10 17:50,2023-07-10T17:50:13.824+09:00,978,73,2.81,26.2,84651,0.262
2023/7/10 18:00,2023-07-10T18:00:19.006+09:00,979,73,2.81,26.2,85255,0.269
2023/7/10 18:10,2023-07-10T18:10:24.204+09:00,981,73,2.81,25.8,85860,0.275
2023/7/10 18:21,2023-07-10T18:21:01.723+09:00,1023,78,2.81,25.1,16,0
2023/7/10 18:31,2023-07-10T18:31:11.740+09:00,1023,77,2.81,25,625,0
2023/7/10 18:38,2023-07-10T18:38:18.248+09:00,1023,87,2.81,23.6,16,0.281
2023/7/10 18:41,2023-07-10T18:41:23.910+09:00,1023,88,2.81,23.4,16,0.256
2023/7/10 18:44,2023-07-10T18:44:50.214+09:00,599,90,2.81,23.5,16,0.244
2023/7/10 18:46,2023-07-10T18:46:04.947+09:00,981,91,2.81,23,16,0.269
2023/7/10 18:46,2023-07-10T18:46:43.727+09:00,981,92,2.81,22.9,14,0.256
2023/7/10 18:57,2023-07-10T18:57:33.836+09:00,548,96,2.81,22.7,16,3.351
2023/7/10 19:18,2023-07-10T19:18:42.622+09:00,297,99,2.81,22.1,16,3.339
2023/7/10 19:28,2023-07-10T19:28:51.979+09:00,131,99,2.81,22.1,625,3.296
2023/7/10 19:38,2023-07-10T19:38:57.749+09:00,35,99,2.81,22,1230,3.284
2023/7/10 19:49,2023-07-10T19:49:07.095+09:00,7,99,2.81,22,1839,3.284
2023/7/10 19:59,2023-07-10T19:59:12.856+09:00,2,99,2.81,22,2445,3.308
2023/7/10 20:09,2023-07-10T20:09:18.698+09:00,2,99,2.81,22,3050,3.278
2023/7/10 20:19,2023-07-10T20:19:24.458+09:00,1,99,2.81,22,3656,3.314
2023/7/10 20:29,2023-07-10T20:29:30.301+09:00,0,99,2.81,22.2,4261,3.296
2023/7/10 20:39,2023-07-10T20:39:39.665+09:00,0,99,2.81,22.4,4871,3.278
2023/7/10 20:49,2023-07-10T20:49:49.013+09:00,2,99,2.81,22.4,5480,3.271
2023/7/10 20:59,2023-07-10T20:59:54.930+09:00,0,99,2.81,22.2,6085,3.271
2023/7/10 21:10,2023-07-10T21:10:00.766+09:00,0,99,2.81,21.9,6691,3.296
2023/7/10 21:20,2023-07-10T21:20:06.541+09:00,0,99,2.81,21.7,7296,3.278
2023/7/10 21:30,2023-07-10T21:30:12.294+09:00,0,99,2.81,21.6,7902,3.278
2023/7/10 21:40,2023-07-10T21:40:18.060+09:00,0,99,2.81,21.7,8507,3.278
2023/7/10 21:50,2023-07-10T21:50:27.486+09:00,2,99,2.81,21.7,9116,3.271
2023/7/10 22:00,2023-07-10T22:00:33.343+09:00,0,99,2.81,21.9,9722,3.265
2023/7/10 22:10,2023-07-10T22:10:42.768+09:00,1,99,2.81,22,10331,3.265
2023/7/10 22:20,2023-07-10T22:20:48.620+09:00,0,99,2.81,22.1,10937,3.271
2023/7/10 22:30,2023-07-10T22:30:54.445+09:00,1,99,2.81,22.2,11542,3.284
2023/7/10 22:41,2023-07-10T22:41:00.213+09:00,0,99,2.81,22.2,12148,3.278
2023/7/10 22:51,2023-07-10T22:51:05.987+09:00,0,99,2.81,22.1,12753,3.271
2023/7/10 23:01,2023-07-10T23:01:11.753+09:00,0,99,2.81,22,13359,3.265
2023/7/10 23:11,2023-07-10T23:11:21.110+09:00,0,99,2.81,21.9,13968,3.29
2023/7/10 23:21,2023-07-10T23:21:30.457+09:00,0,99,2.81,21.8,14577,3.284
2023/7/10 23:31,2023-07-10T23:31:36.291+09:00,2,99,2.81,21.7,15183,3.284
2023/7/10 23:41,2023-07-10T23:41:42.045+09:00,1,99,2.81,21.5,15788,3.259
2023/7/10 23:51,2023-07-10T23:51:47.818+09:00,0,99,2.81,21.3,16394,3.278
2023/7/11 0:01,2023-07-11T00:01:53.580+09:00,0,99,2.81,21.1,16999,3.265
2023/7/11 0:11,2023-07-11T00:11:59.462+09:00,0,99,2.81,20.9,17605,3.278
2023/7/11 0:22,2023-07-11T00:22:05.218+09:00,0,99,2.81,20.8,18210,3.253
2023/7/11 0:32,2023-07-11T00:32:10.943+09:00,0,99,2.81,20.9,18816,3.259
2023/7/11 0:42,2023-07-11T00:42:16.701+09:00,1,99,2.81,21.1,19421,3.253
2023/7/11 0:52,2023-07-11T00:52:26.060+09:00,0,99,2.81,21.2,20030,3.259
2023/7/11 1:02,2023-07-11T01:02:31.901+09:00,0,99,2.81,21.1,20636,3.259
2023/7/11 1:12,2023-07-11T01:12:37.651+09:00,1,99,2.81,21.1,21241,3.284
2023/7/11 1:22,2023-07-11T01:22:43.418+09:00,0,99,2.81,21.1,21847,3.253
2023/7/11 1:32,2023-07-11T01:32:52.784+09:00,0,99,2.81,21,22456,3.253
2023/7/11 1:42,2023-07-11T01:42:58.539+09:00,0,99,2.81,20.9,23061,3.253
2023/7/11 1:53,2023-07-11T01:53:04.300+09:00,0,99,2.81,20.8,23667,3.259
2023/7/11 2:03,2023-07-11T02:03:10.135+09:00,0,99,2.81,20.8,24272,3.259
2023/7/11 2:13,2023-07-11T02:13:15.897+09:00,0,99,2.81,20.8,24878,3.284
2023/7/11 2:23,2023-07-11T02:23:21.664+09:00,0,99,2.81,20.9,25483,3.253
2023/7/11 2:33,2023-07-11T02:33:27.416+09:00,4,99,2.81,20.9,26089,3.278
2023/7/11 2:43,2023-07-11T02:43:33.169+09:00,0,99,2.81,21,26694,3.259
2023/7/11 2:53,2023-07-11T02:53:38.925+09:00,0,99,2.81,21,27300,3.241
2023/7/11 3:03,2023-07-11T03:03:44.705+09:00,0,99,2.81,21,27905,3.265
2023/7/11 3:13,2023-07-11T03:13:54.060+09:00,1,99,2.81,21,28515,3.241
2023/7/11 3:23,2023-07-11T03:23:59.816+09:00,0,99,2.81,21,29120,3.259
2023/7/11 3:34,2023-07-11T03:34:05.598+09:00,7,99,2.81,20.9,29726,3.265
2023/7/11 3:44,2023-07-11T03:44:14.938+09:00,28,99,2.81,21,30335,3.247
2023/7/11 3:54,2023-07-11T03:54:20.686+09:00,108,99,2.81,21,30940,3.259
2023/7/11 4:04,2023-07-11T04:04:26.470+09:00,272,99,2.81,21.1,31546,3.247
2023/7/11 4:14,2023-07-11T04:14:35.809+09:00,397,99,2.81,21,32155,3.265
2023/7/11 4:24,2023-07-11T04:24:41.657+09:00,450,99,2.81,20.9,32760,3.241
2023/7/11 4:34,2023-07-11T04:34:47.413+09:00,528,99,2.81,21,33366,3.241
2023/7/11 4:44,2023-07-11T04:44:53.255+09:00,522,99,2.81,21,33971,3.241
2023/7/11 4:54,2023-07-11T04:54:59.015+09:00,583,99,2.81,21.1,34577,3.247
2023/7/11 5:05,2023-07-11T05:05:04.770+09:00,702,99,2.81,21.2,35182,3.271
2023/7/11 5:15,2023-07-11T05:15:10.614+09:00,770,99,2.81,21.4,35788,3.326
2023/7/11 5:25,2023-07-11T05:25:16.374+09:00,709,99,2.81,21.9,36393,3.326
2023/7/11 5:35,2023-07-11T05:35:22.132+09:00,622,99,2.81,22.5,36999,3.278
2023/7/11 5:45,2023-07-11T05:45:27.972+09:00,646,99,2.81,22.2,37604,3.284
2023/7/11 5:55,2023-07-11T05:55:33.818+09:00,639,99,2.81,22,38210,3.271
2023/7/11 6:05,2023-07-11T06:05:39.659+09:00,722,99,2.81,21.9,38816,3.296
2023/7/11 6:15,2023-07-11T06:15:45.410+09:00,738,99,2.81,22.1,39421,3.302
2023/7/11 6:25,2023-07-11T06:25:51.177+09:00,743,99,2.81,22.3,40027,3.308
2023/7/11 6:35,2023-07-11T06:35:57.017+09:00,759,99,2.81,22.6,40632,3.351
2023/7/11 6:46,2023-07-11T06:46:02.776+09:00,808,99,2.81,22.8,41238,3.418
2023/7/11 6:56,2023-07-11T06:56:08.642+09:00,794,99,2.81,23.3,41843,3.4
2023/7/11 7:06,2023-07-11T07:06:17.967+09:00,807,99,2.81,23.9,42452,3.4
2023/7/11 7:16,2023-07-11T07:16:23.820+09:00,780,99,2.81,24.1,43058,3.381
2023/7/11 7:26,2023-07-11T07:26:29.573+09:00,737,99,2.81,24.2,43663,3.363
2023/7/11 7:36,2023-07-11T07:36:35.418+09:00,796,99,2.81,23.8,44269,3.394
2023/7/11 7:46,2023-07-11T07:46:41.176+09:00,763,99,2.81,23.3,44874,3.381
2023/7/11 7:56,2023-07-11T07:56:46.947+09:00,810,99,2.81,23.2,45480,3.461
2023/7/11 8:06,2023-07-11T08:06:52.703+09:00,840,99,2.81,23.4,46085,3.479
2023/7/11 8:16,2023-07-11T08:16:58.536+09:00,848,99,2.81,24.4,46691,3.51
2023/7/11 8:27,2023-07-11T08:27:04.296+09:00,845,99,2.81,25.1,47296,3.479
2023/7/11 8:37,2023-07-11T08:37:10.213+09:00,860,98,2.81,25.8,47902,3.467
2023/7/11 8:47,2023-07-11T08:47:16.062+09:00,848,94,2.81,26.3,48508,3.558
2023/7/11 8:57,2023-07-11T08:57:21.821+09:00,865,94,2.81,26.7,49113,3.638
2023/7/11 9:07,2023-07-11T09:07:31.267+09:00,856,91,2.81,27.3,49722,3.619
2023/7/11 9:17,2023-07-11T09:17:37.018+09:00,867,88,2.81,27.5,50328,3.625
2023/7/11 9:27,2023-07-11T09:27:42.867+09:00,872,87,2.81,28.3,50933,3.601
2023/7/11 9:37,2023-07-11T09:37:52.292+09:00,854,76,2.81,30.3,51542,3.607
2023/7/11 9:47,2023-07-11T09:47:58.141+09:00,846,74,2.81,30.6,52148,3.589
2023/7/11 9:58,2023-07-11T09:58:04.083+09:00,852,77,2.81,29.2,52753,3.613
2023/7/11 10:08,2023-07-11T10:08:09.583+09:00,866,78,2.81,28.9,53358,3.632
2023/7/11 10:18,2023-07-11T10:18:15.494+09:00,876,75,2.81,30.3,53964,3.589
2023/7/11 10:28,2023-07-11T10:28:21.341+09:00,901,73,2.81,30.5,54570,3.589
2023/7/11 10:38,2023-07-11T10:38:30.776+09:00,907,73,2.81,31.2,55179,3.583
2023/7/11 10:48,2023-07-11T10:48:36.705+09:00,889,66,2.81,33.6,55784,3.412
2023/7/11 10:58,2023-07-11T10:58:42.539+09:00,860,62,2.81,34.4,56390,3.412
2023/7/11 11:08,2023-07-11T11:08:48.461+09:00,869,61,2.81,34,56995,3.406
2023/7/11 11:18,2023-07-11T11:18:54.373+09:00,903,58,2.81,35,57601,3.442
2023/7/11 11:29,2023-07-11T11:29:00.319+09:00,866,56,2.81,35.2,58206,3.394
2023/7/11 11:39,2023-07-11T11:39:06.455+09:00,862,54,2.81,35.6,58812,3.4
2023/7/11 11:49,2023-07-11T11:49:12.304+09:00,885,56,2.81,34.4,59418,3.406
2023/7/11 11:59,2023-07-11T11:59:17.982+09:00,875,59,2.81,34,60023,3.406
2023/7/11 12:09,2023-07-11T12:09:23.809+09:00,863,54,2.81,35,60628,3.387
2023/7/11 12:19,2023-07-11T12:19:29.736+09:00,853,54,2.81,34.6,61234,3.387
2023/7/11 12:29,2023-07-11T12:29:35.566+09:00,834,58,2.81,33.1,61839,3.412
2023/7/11 12:39,2023-07-11T12:39:41.419+09:00,872,59,2.81,31.9,62445,3.436
2023/7/11 12:49,2023-07-11T12:49:47.254+09:00,838,65,2.81,30.3,63050,3.455
2023/7/11 12:59,2023-07-11T12:59:53.102+09:00,859,64,2.81,30.6,63656,3.455
2023/7/11 13:09,2023-07-11T13:09:58.955+09:00,841,67,2.81,30,64261,3.436
2023/7/11 13:20,2023-07-11T13:20:08.391+09:00,848,67,2.81,29.9,64870,3.448
2023/7/11 13:30,2023-07-11T13:30:17.816+09:00,817,68,2.81,29.7,65480,3.436
2023/7/11 13:40,2023-07-11T13:40:23.671+09:00,723,69,2.81,29.4,66085,3.436
2023/7/11 13:50,2023-07-11T13:50:33.105+09:00,706,73,2.81,27.8,66694,3.473
2023/7/11 14:00,2023-07-11T14:00:42.541+09:00,727,78,2.81,26.9,67303,3.448
2023/7/11 14:10,2023-07-11T14:10:48.385+09:00,645,85,2.81,26.1,67909,3.339
2023/7/11 14:20,2023-07-11T14:20:54.216+09:00,469,94,2.81,24.3,68514,3.308
2023/7/11 14:30,2023-07-11T14:30:59.982+09:00,476,97,2.81,23.5,69120,3.308
2023/7/11 14:41,2023-07-11T14:41:05.743+09:00,515,99,2.81,22.2,69725,3.314
2023/7/11 14:51,2023-07-11T14:51:15.198+09:00,602,99,2.81,21.7,70334,3.302
2023/7/11 15:01,2023-07-11T15:01:24.544+09:00,578,99,2.81,21.5,70944,3.302
2023/7/11 15:11,2023-07-11T15:11:30.287+09:00,587,99,2.81,21.4,71549,3.339
2023/7/11 15:21,2023-07-11T15:21:36.050+09:00,403,99,2.81,21.3,72155,3.308
2023/7/11 15:31,2023-07-11T15:31:41.890+09:00,503,99,2.81,21.3,72760,3.296
2023/7/11 15:41,2023-07-11T15:41:51.341+09:00,501,99,2.81,21.3,73369,3.284
2023/7/11 15:51,2023-07-11T15:51:57.188+09:00,524,99,2.81,21.1,73975,3.314
2023/7/11 16:02,2023-07-11T16:02:03.009+09:00,527,99,2.81,21.2,74580,3.296
2023/7/11 16:12,2023-07-11T16:12:08.775+09:00,585,99,2.81,21.1,75186,3.314
2023/7/11 16:22,2023-07-11T16:22:14.626+09:00,566,99,2.81,21.1,75791,3.296
2023/7/11 16:32,2023-07-11T16:32:24.063+09:00,612,99,2.81,21.1,76401,3.302
2023/7/11 16:42,2023-07-11T16:42:29.975+09:00,595,99,2.81,21.1,77006,3.314
2023/7/11 16:52,2023-07-11T16:52:36.216+09:00,672,99,2.81,21.1,77612,3.308
2023/7/11 17:02,2023-07-11T17:02:45.581+09:00,728,99,2.81,21.1,78221,3.333
2023/7/11 17:12,2023-07-11T17:12:51.406+09:00,789,99,2.81,21.1,78827,3.4
2023/7/11 17:22,2023-07-11T17:22:57.171+09:00,806,99,2.81,21.4,79432,3.473
2023/7/11 17:33,2023-07-11T17:33:02.951+09:00,796,99,2.81,21.7,80038,3.51
2023/7/11 17:43,2023-07-11T17:43:12.367+09:00,763,99,2.81,22,80647,3.424
2023/7/11 17:53,2023-07-11T17:53:18.224+09:00,738,99,2.81,22.1,81253,3.387
2023/7/11 18:03,2023-07-11T18:03:24.064+09:00,708,99,2.81,21.9,81858,3.369
2023/7/11 18:13,2023-07-11T18:13:29.818+09:00,647,99,2.81,21.8,82464,3.339
2023/7/11 18:23,2023-07-11T18:23:35.585+09:00,652,99,2.81,21.5,83069,3.333
